Source path,Class name,Method name,Method signature,Cyclomatic complexity,Cognitive complexity,Max nesting depth,Line count,Parameter count,ABC score,Assignments,Branches,Conditions,Halstead volume,Halstead difficulty,Halstead estimated bugs
rewrite-maven/src/test/java/org/openrewrite/maven/AddParentPomTest.java,org.openrewrite.maven.AddParentPomTest,multiModuleRelativePath,"org.openrewrite.maven.AddParentPomTest{name=multiModuleRelativePath,return=void,parameters=[]}",1,0,0,73,0,9.06,1,9,0,167.18,4.11,0.03
rewrite-maven/src/test/java/org/openrewrite/maven/AddParentPomTest.java,org.openrewrite.maven.AddParentPomTest,multiModuleShouldOnlyChangeRoot,"org.openrewrite.maven.AddParentPomTest{name=multiModuleShouldOnlyChangeRoot,return=void,parameters=[]}",1,0,0,75,0,9.0,0,9,0,149.28,4.06,0.02
rewrite-maven/src/test/java/org/openrewrite/maven/AddParentPomTest.java,org.openrewrite.maven.AddParentPomTest,shouldResolveWildcardVersion,"org.openrewrite.maven.AddParentPomTest{name=shouldResolveWildcardVersion,return=void,parameters=[]}",1,0,0,38,0,4.0,0,4,0,72.0,2.95,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddParentPomTest.java,org.openrewrite.maven.AddParentPomTest,removesRedundantExplicitVersionsMatchingNewParent,"org.openrewrite.maven.AddParentPomTest{name=removesRedundantExplicitVersionsMatchingNewParent,return=void,parameters=[]}",1,0,0,54,0,4.0,0,4,0,73.57,2.71,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddParentPomTest.java,org.openrewrite.maven.AddParentPomTest,takesNewVersionFromParent,"org.openrewrite.maven.AddParentPomTest{name=takesNewVersionFromParent,return=void,parameters=[]}",1,0,0,54,0,4.0,0,4,0,73.57,2.71,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginDependencyTest.java,org.openrewrite.maven.AddPluginDependencyTest,defaults,"org.openrewrite.maven.AddPluginDependencyTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,6,1,2.0,0,2,0,33.22,1.0,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginDependencyTest.java,org.openrewrite.maven.AddPluginDependencyTest,addWithNoExistingDependencies,"org.openrewrite.maven.AddPluginDependencyTest{name=addWithNoExistingDependencies,return=void,parameters=[]}",1,0,0,50,0,2.0,0,2,0,15.51,1.0,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginDependencyTest.java,org.openrewrite.maven.AddPluginDependencyTest,addWithExistingDependency,"org.openrewrite.maven.AddPluginDependencyTest{name=addWithExistingDependency,return=void,parameters=[]}",1,0,0,66,0,2.0,0,2,0,15.51,1.0,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginDependencyTest.java,org.openrewrite.maven.AddPluginDependencyTest,updateExistingDependencyVersion,"org.openrewrite.maven.AddPluginDependencyTest{name=updateExistingDependencyVersion,return=void,parameters=[]}",1,0,0,56,0,2.0,0,2,0,15.51,1.0,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginDependencyTest.java,org.openrewrite.maven.AddPluginDependencyTest,removePluginVersion,"org.openrewrite.maven.AddPluginDependencyTest{name=removePluginVersion,return=void,parameters=[]}",1,0,0,57,0,4.0,0,4,0,73.57,2.71,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginDependencyTest.java,org.openrewrite.maven.AddPluginDependencyTest,impliedGroupId,"org.openrewrite.maven.AddPluginDependencyTest{name=impliedGroupId,return=void,parameters=[]}",1,0,0,48,0,4.0,0,4,0,73.57,2.71,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,defaults,"org.openrewrite.maven.AddPluginTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,5,1,2.0,0,2,0,38.04,1.43,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginWithConfiguration,"org.openrewrite.maven.AddPluginTest{name=addPluginWithConfiguration,return=void,parameters=[]}",1,0,0,40,0,4.0,0,4,0,81.75,3.13,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginWithDependencies,"org.openrewrite.maven.AddPluginTest{name=addPluginWithDependencies,return=void,parameters=[]}",1,0,0,48,0,4.0,0,4,0,81.75,3.13,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginWithExecutions,"org.openrewrite.maven.AddPluginTest{name=addPluginWithExecutions,return=void,parameters=[]}",1,0,0,64,0,4.0,0,4,0,81.75,3.13,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPlugin,"org.openrewrite.maven.AddPluginTest{name=addPlugin,return=void,parameters=[]}",1,0,0,31,0,2.0,0,2,0,15.51,1.0,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,dontDuplicate,"org.openrewrite.maven.AddPluginTest{name=dontDuplicate,return=void,parameters=[]}",1,0,0,24,0,2.0,0,2,0,11.61,1.0,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,dontDuplicateMinimalCompiler,"org.openrewrite.maven.AddPluginTest{name=dontDuplicateMinimalCompiler,return=void,parameters=[]}",1,0,0,23,0,4.0,0,4,0,72.34,3.89,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,updatePluginVersion,"org.openrewrite.maven.AddPluginTest{name=updatePluginVersion,return=void,parameters=[]}",1,0,0,40,0,2.0,0,2,0,15.51,1.0,0.0
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginWithoutVersion,"org.openrewrite.maven.AddPluginTest{name=addPluginWithoutVersion,return=void,parameters=[]}",1,0,0,31,0,4.0,0,4,0,78.14,3.75,0.01
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginWithMatchingFilePattern,"org.openrewrite.maven.AddPluginTest{name=addPluginWithMatchingFilePattern,return=void,parameters=[]}",1,0,0,32,0,5.0,0,5,0,108.42,4.75,0.02
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginWithNonMatchingFilePattern,"org.openrewrite.maven.AddPluginTest{name=addPluginWithNonMatchingFilePattern,return=void,parameters=[]}",1,0,0,17,0,5.0,0,5,0,104.25,4.5,0.02
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginWithExistingPlugin,"org.openrewrite.maven.AddPluginTest{name=addPluginWithExistingPlugin,return=void,parameters=[]}",1,0,0,30,0,5.0,0,5,0,104.25,4.5,0.02
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginOnlyToRootPom,"org.openrewrite.maven.AddPluginTest{name=addPluginOnlyToRootPom,return=void,parameters=[]}",1,0,0,55,0,7.0,0,7,0,144.75,5.03,0.03
rewrite-maven/src/test/java/org/openrewrite/maven/AddPluginTest.java,org.openrewrite.maven.AddPluginTest,addPluginOnlyToRootPomWithParent,"org.openrewrite.maven.AddPluginTest{name=addPluginOnlyToRootPomWithParent,return=void,parameters=[]}",1,0,0,65,0,7.0,0,7,0,144.75,5.03,0.03
